Kind,Subsystem,Instance,ComponentModel,Category,Parameter,ExcelValue,Unit,UseDefault,ResolvedValue,ResolvedSIValue,ConfigKey,ModelicaTarget,ChangedFromDefault
Component,GNC,memsIMU,Components.MEMSIMUUnit,Thermal,HeatCapacity,85,J/K,True,85.0,85.0,SpacecraftDesignConfig.gnc.memsIMU.HeatCapacity,Components.MEMSIMUUnit.packageNode.C,False
Component,GNC,memsIMU,Components.MEMSIMUUnit,Thermal,MountConductance,0.3,W/K,True,0.3,0.3,SpacecraftDesignConfig.gnc.memsIMU.MountConductance,Components.MEMSIMUUnit.pcbPath.G,False
Component,GNC,memsIMU,Components.MEMSIMUUnit,Mechanical,Mass,0.19,kg,True,0.19,0.19,SpacecraftDesignConfig.gnc.memsIMU.Mass,Components.MEMSIMUUnit.imuBody.m,False
Component,GNC,memsIMU,Components.MEMSIMUUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.memsIMU.RCM_X,Components.MEMSIMUUnit.imuBody.r_CM[1],False
Component,GNC,memsIMU,Components.MEMSIMUUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.memsIMU.RCM_Y,Components.MEMSIMUUnit.imuBody.r_CM[2],False
Component,GNC,memsIMU,Components.MEMSIMUUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.memsIMU.RCM_Z,Components.MEMSIMUUnit.imuBody.r_CM[3],False
Component,GNC,memsIMU,Components.MEMSIMUUnit,Mechanical,Inertia_XX,0.00025,kg·m²,True,0.00025,0.00025,SpacecraftDesignConfig.gnc.memsIMU.Inertia_XX,Components.MEMSIMUUnit.imuBody.I_11,False
Component,GNC,memsIMU,Components.MEMSIMUUnit,Mechanical,Inertia_YY,0.00022,kg·m²,True,0.00022,0.00022,SpacecraftDesignConfig.gnc.memsIMU.Inertia_YY,Components.MEMSIMUUnit.imuBody.I_22,False
Component,GNC,memsIMU,Components.MEMSIMUUnit,Mechanical,Inertia_ZZ,0.00024,kg·m²,True,0.00024,0.00024,SpacecraftDesignConfig.gnc.memsIMU.Inertia_ZZ,Components.MEMSIMUUnit.imuBody.I_33,False
Component,GNC,magnetometer,Components.MagnetometerUnit,Electrical,LoadResistance,129.8,Ω,True,129.8,129.8,SpacecraftDesignConfig.gnc.magnetometer.LoadResistance,Components.MagnetometerUnit.bridgeLoad.R,False
Component,GNC,magnetometer,Components.MagnetometerUnit,Thermal,HeatCapacity,62,J/K,True,62.0,62.0,SpacecraftDesignConfig.gnc.magnetometer.HeatCapacity,Components.MagnetometerUnit.sensorNode.C,False
Component,GNC,magnetometer,Components.MagnetometerUnit,Thermal,MountConductance,0.08,W/K,True,0.08,0.08,SpacecraftDesignConfig.gnc.magnetometer.MountConductance,Components.MagnetometerUnit.boom.G,False
Component,GNC,magnetometer,Components.MagnetometerUnit,Mechanical,Mass,0.12,kg,True,0.12,0.12,SpacecraftDesignConfig.gnc.magnetometer.Mass,Components.MagnetometerUnit.sensorBody.m,False
Component,GNC,magnetometer,Components.MagnetometerUnit,Mechanical,RCM_X,0.3,m,True,0.3,0.3,SpacecraftDesignConfig.gnc.magnetometer.RCM_X,Components.MagnetometerUnit.sensorBody.r_CM[1],False
Component,GNC,magnetometer,Components.MagnetometerUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.magnetometer.RCM_Y,Components.MagnetometerUnit.sensorBody.r_CM[2],False
Component,GNC,magnetometer,Components.MagnetometerUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.magnetometer.RCM_Z,Components.MagnetometerUnit.sensorBody.r_CM[3],False
Component,GNC,magnetometer,Components.MagnetometerUnit,Mechanical,Inertia_XX,0.0001,kg·m²,True,0.0001,0.0001,SpacecraftDesignConfig.gnc.magnetometer.Inertia_XX,Components.MagnetometerUnit.sensorBody.I_11,False
Component,GNC,magnetometer,Components.MagnetometerUnit,Mechanical,Inertia_YY,0.0011,kg·m²,True,0.0011,0.0011,SpacecraftDesignConfig.gnc.magnetometer.Inertia_YY,Components.MagnetometerUnit.sensorBody.I_22,False
Component,GNC,magnetometer,Components.MagnetometerUnit,Mechanical,Inertia_ZZ,0.0011,kg·m²,True,0.0011,0.0011,SpacecraftDesignConfig.gnc.magnetometer.Inertia_ZZ,Components.MagnetometerUnit.sensorBody.I_33,False
Component,GNC,sunSensor,Components.SunSensorUnit,Electrical,LoadResistance,157.3,Ω,True,157.3,157.3,SpacecraftDesignConfig.gnc.sunSensor.LoadResistance,Components.SunSensorUnit.quadrantLoad.R,False
Component,GNC,sunSensor,Components.SunSensorUnit,Thermal,HeatCapacity,75,J/K,True,75.0,75.0,SpacecraftDesignConfig.gnc.sunSensor.HeatCapacity,Components.SunSensorUnit.head.C,False
Component,GNC,sunSensor,Components.SunSensorUnit,Thermal,MountConductance,0.18,W/K,True,0.18,0.18,SpacecraftDesignConfig.gnc.sunSensor.MountConductance,Components.SunSensorUnit.mount.G,False
Component,GNC,sunSensor,Components.SunSensorUnit,Mechanical,Mass,0.1,kg,True,0.1,0.1,SpacecraftDesignConfig.gnc.sunSensor.Mass,Components.SunSensorUnit.headBody.m,False
Component,GNC,sunSensor,Components.SunSensorUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.sunSensor.RCM_X,Components.SunSensorUnit.headBody.r_CM[1],False
Component,GNC,sunSensor,Components.SunSensorUnit,Mechanical,RCM_Y,0.1,m,True,0.1,0.1,SpacecraftDesignConfig.gnc.sunSensor.RCM_Y,Components.SunSensorUnit.headBody.r_CM[2],False
Component,GNC,sunSensor,Components.SunSensorUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.sunSensor.RCM_Z,Components.SunSensorUnit.headBody.r_CM[3],False
Component,GNC,sunSensor,Components.SunSensorUnit,Mechanical,Inertia_XX,0.00015,kg·m²,True,0.00015,0.00015,SpacecraftDesignConfig.gnc.sunSensor.Inertia_XX,Components.SunSensorUnit.headBody.I_11,False
Component,GNC,sunSensor,Components.SunSensorUnit,Mechanical,Inertia_YY,0.0001,kg·m²,True,0.0001,0.0001,SpacecraftDesignConfig.gnc.sunSensor.Inertia_YY,Components.SunSensorUnit.headBody.I_22,False
Component,GNC,sunSensor,Components.SunSensorUnit,Mechanical,Inertia_ZZ,0.00015,kg·m²,True,0.00015,0.00015,SpacecraftDesignConfig.gnc.sunSensor.Inertia_ZZ,Components.SunSensorUnit.headBody.I_33,False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Functional,CoilCurrentLimit,0.28,A,True,0.28,0.28,SpacecraftDesignConfig.gnc.magnetorquer.CoilCurrentLimit,Components.MagnetorquerUnit.coilCurrentLimit,False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Functional,DipolePerAmpere_X,3.571428571,A·m²/A,True,3.571428571,3.571428571,SpacecraftDesignConfig.gnc.magnetorquer.DipolePerAmpere_X,Components.MagnetorquerUnit.dipolePerAmpere[1],False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Functional,DipolePerAmpere_Y,3.571428571,A·m²/A,True,3.571428571,3.571428571,SpacecraftDesignConfig.gnc.magnetorquer.DipolePerAmpere_Y,Components.MagnetorquerUnit.dipolePerAmpere[2],False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Functional,DipolePerAmpere_Z,3.571428571,A·m²/A,True,3.571428571,3.571428571,SpacecraftDesignConfig.gnc.magnetorquer.DipolePerAmpere_Z,Components.MagnetorquerUnit.dipolePerAmpere[3],False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Thermal,HeatCapacity,190,J/K,True,190.0,190.0,SpacecraftDesignConfig.gnc.magnetorquer.HeatCapacity,Components.MagnetorquerUnit.coilThermalMass.C,False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Thermal,MountConductance,0.32,W/K,True,0.32,0.32,SpacecraftDesignConfig.gnc.magnetorquer.MountConductance,Components.MagnetorquerUnit.framePath.G,False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Mechanical,Mass,0.42,kg,True,0.42,0.42,SpacecraftDesignConfig.gnc.magnetorquer.Mass,Components.MagnetorquerUnit.rods.m,False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.magnetorquer.RCM_X,Components.MagnetorquerUnit.rods.r_CM[1],False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.magnetorquer.RCM_Y,Components.MagnetorquerUnit.rods.r_CM[2],False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.gnc.magnetorquer.RCM_Z,Components.MagnetorquerUnit.rods.r_CM[3],False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Mechanical,Inertia_XX,0.003,kg·m²,True,0.003,0.003,SpacecraftDesignConfig.gnc.magnetorquer.Inertia_XX,Components.MagnetorquerUnit.rods.I_11,False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Mechanical,Inertia_YY,0.003,kg·m²,True,0.003,0.003,SpacecraftDesignConfig.gnc.magnetorquer.Inertia_YY,Components.MagnetorquerUnit.rods.I_22,False
Component,GNC,magnetorquer,Components.MagnetorquerUnit,Mechanical,Inertia_ZZ,0.003,kg·m²,True,0.003,0.003,SpacecraftDesignConfig.gnc.magnetorquer.Inertia_ZZ,Components.MagnetorquerUnit.rods.I_33,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Functional,RawImageSize,200000000,byte,True,200000000.0,200000000.0,SpacecraftDesignConfig.payload.earthCamera.RawImageSize,Components.EarthObservationCameraUnit.rawImageSize,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Functional,StoredImageSize,100000000,byte,True,100000000.0,100000000.0,SpacecraftDesignConfig.payload.earthCamera.StoredImageSize,Components.EarthObservationCameraUnit.storedImageSize,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Functional,CaptureDuration,10,s,True,10.0,10.0,SpacecraftDesignConfig.payload.earthCamera.CaptureDuration,Components.EarthObservationCameraUnit.nominalCaptureDuration,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Electrical,FocalElectronicsResistance,8.5,Ω,True,8.5,8.5,SpacecraftDesignConfig.payload.earthCamera.FocalElectronicsResistance,Components.EarthObservationCameraUnit.focalElectronics.R,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Electrical,FocalHeaterResistance,36,Ω,True,36.0,36.0,SpacecraftDesignConfig.payload.earthCamera.FocalHeaterResistance,Components.EarthObservationCameraUnit.cameraCalculation.focalHeaterResistance,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Thermal,OpticalBenchHeatCapacity,2420,J/K,True,2420.0,2420.0,SpacecraftDesignConfig.payload.earthCamera.OpticalBenchHeatCapacity,Components.EarthObservationCameraUnit.opticalBench.C,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Thermal,FocalBoxHeatCapacity,390,J/K,True,390.0,390.0,SpacecraftDesignConfig.payload.earthCamera.FocalBoxHeatCapacity,Components.EarthObservationCameraUnit.focalBox.C,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Thermal,OpticalMountConductance,0.1,W/K,True,0.1,0.1,SpacecraftDesignConfig.payload.earthCamera.OpticalMountConductance,Components.EarthObservationCameraUnit.opticalMount.G,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Thermal,FocalCouplingConductance,0.18,W/K,True,0.18,0.18,SpacecraftDesignConfig.payload.earthCamera.FocalCouplingConductance,Components.EarthObservationCameraUnit.focalCoupling.G,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Thermal,FocalMountConductance,0.25,W/K,True,0.25,0.25,SpacecraftDesignConfig.payload.earthCamera.FocalMountConductance,Components.EarthObservationCameraUnit.focalMount.G,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Mechanical,Mass,3.85,kg,True,3.85,3.85,SpacecraftDesignConfig.payload.earthCamera.Mass,Components.EarthObservationCameraUnit.telescopeBody.m,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.earthCamera.RCM_X,Components.EarthObservationCameraUnit.telescopeBody.r_CM[1],False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.earthCamera.RCM_Y,Components.EarthObservationCameraUnit.telescopeBody.r_CM[2],False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Mechanical,RCM_Z,0.18,m,True,0.18,0.18,SpacecraftDesignConfig.payload.earthCamera.RCM_Z,Components.EarthObservationCameraUnit.telescopeBody.r_CM[3],False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Mechanical,Inertia_XX,0.11,kg·m²,True,0.11,0.11,SpacecraftDesignConfig.payload.earthCamera.Inertia_XX,Components.EarthObservationCameraUnit.telescopeBody.I_11,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Mechanical,Inertia_YY,0.1,kg·m²,True,0.1,0.1,SpacecraftDesignConfig.payload.earthCamera.Inertia_YY,Components.EarthObservationCameraUnit.telescopeBody.I_22,False
Component,Payload,earthCamera,Components.EarthObservationCameraUnit,Mechanical,Inertia_ZZ,0.045,kg·m²,True,0.045,0.045,SpacecraftDesignConfig.payload.earthCamera.Inertia_ZZ,Components.EarthObservationCameraUnit.telescopeBody.I_33,False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Functional,ImagingDataRate,2000000,byte/s,True,2000000.0,2000000.0,SpacecraftDesignConfig.payload.selfieCamera.ImagingDataRate,Components.SelfieCameraUnit.imagingDataRate,False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Electrical,CMOSLoadResistance,64.9,Ω,True,64.9,64.9,SpacecraftDesignConfig.payload.selfieCamera.CMOSLoadResistance,Components.SelfieCameraUnit.cmosLoad.R,False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Thermal,ImagerHeatCapacity,95,J/K,True,95.0,95.0,SpacecraftDesignConfig.payload.selfieCamera.ImagerHeatCapacity,Components.SelfieCameraUnit.imager.C,False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Thermal,MountConductance,0.28,W/K,True,0.28,0.28,SpacecraftDesignConfig.payload.selfieCamera.MountConductance,Components.SelfieCameraUnit.bracket.G,False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Mechanical,Mass,0.16,kg,True,0.16,0.16,SpacecraftDesignConfig.payload.selfieCamera.Mass,Components.SelfieCameraUnit.cameraBody.m,False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.selfieCamera.RCM_X,Components.SelfieCameraUnit.cameraBody.r_CM[1],False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.selfieCamera.RCM_Y,Components.SelfieCameraUnit.cameraBody.r_CM[2],False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.selfieCamera.RCM_Z,Components.SelfieCameraUnit.cameraBody.r_CM[3],False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Mechanical,Inertia_XX,0.00025,kg·m²,True,0.00025,0.00025,SpacecraftDesignConfig.payload.selfieCamera.Inertia_XX,Components.SelfieCameraUnit.cameraBody.I_11,False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Mechanical,Inertia_YY,0.0003,kg·m²,True,0.0003,0.0003,SpacecraftDesignConfig.payload.selfieCamera.Inertia_YY,Components.SelfieCameraUnit.cameraBody.I_22,False
Component,Payload,selfieCamera,Components.SelfieCameraUnit,Mechanical,Inertia_ZZ,0.0002,kg·m²,True,0.0002,0.0002,SpacecraftDesignConfig.payload.selfieCamera.Inertia_ZZ,Components.SelfieCameraUnit.cameraBody.I_33,False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Electrical,ActiveResistance,51.9,Ω,True,51.9,51.9,SpacecraftDesignConfig.payload.naviEnhance.ActiveResistance,Components.NaviEnhancePayloadUnit.modeCalculation.activeResistance,False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Electrical,StandbyResistance,5250,Ω,True,5250.0,5250.0,SpacecraftDesignConfig.payload.naviEnhance.StandbyResistance,Components.NaviEnhancePayloadUnit.modeCalculation.standbyResistance,False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Thermal,HeatCapacity,160,J/K,True,160.0,160.0,SpacecraftDesignConfig.payload.naviEnhance.HeatCapacity,Components.NaviEnhancePayloadUnit.processorNode.C,False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Thermal,MountConductance,0.34,W/K,True,0.34,0.34,SpacecraftDesignConfig.payload.naviEnhance.MountConductance,Components.NaviEnhancePayloadUnit.deckPath.G,False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Mechanical,Mass,0.28,kg,True,0.28,0.28,SpacecraftDesignConfig.payload.naviEnhance.Mass,Components.NaviEnhancePayloadUnit.unitBody.m,False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.naviEnhance.RCM_X,Components.NaviEnhancePayloadUnit.unitBody.r_CM[1],False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.naviEnhance.RCM_Y,Components.NaviEnhancePayloadUnit.unitBody.r_CM[2],False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.naviEnhance.RCM_Z,Components.NaviEnhancePayloadUnit.unitBody.r_CM[3],False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Mechanical,Inertia_XX,0.0007,kg·m²,True,0.0007,0.0007,SpacecraftDesignConfig.payload.naviEnhance.Inertia_XX,Components.NaviEnhancePayloadUnit.unitBody.I_11,False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Mechanical,Inertia_YY,0.0009,kg·m²,True,0.0009,0.0009,SpacecraftDesignConfig.payload.naviEnhance.Inertia_YY,Components.NaviEnhancePayloadUnit.unitBody.I_22,False
Component,Payload,naviEnhance,Components.NaviEnhancePayloadUnit,Mechanical,Inertia_ZZ,0.0007,kg·m²,True,0.0007,0.0007,SpacecraftDesignConfig.payload.naviEnhance.Inertia_ZZ,Components.NaviEnhancePayloadUnit.unitBody.I_33,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Electrical,ActiveResistance,51.9,Ω,True,51.9,51.9,SpacecraftDesignConfig.payload.spaceTime.ActiveResistance,Components.SpaceTimePayloadUnit.modeCalculation.activeResistance,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Electrical,StandbyResistance,1312.5,Ω,True,1312.5,1312.5,SpacecraftDesignConfig.payload.spaceTime.StandbyResistance,Components.SpaceTimePayloadUnit.modeCalculation.standbyResistance,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Electrical,EMIResistance,0.05,Ω,True,0.05,0.05,SpacecraftDesignConfig.payload.spaceTime.EMIResistance,Components.SpaceTimePayloadUnit.emiChoke.R,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Thermal,HeatCapacity,120,J/K,True,120.0,120.0,SpacecraftDesignConfig.payload.spaceTime.HeatCapacity,Components.SpaceTimePayloadUnit.clockNode.C,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Thermal,ThermalResistance,3.2,K/W,True,3.2,3.2,SpacecraftDesignConfig.payload.spaceTime.ThermalResistance,Components.SpaceTimePayloadUnit.isolator.R,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Mechanical,Mass,0.22,kg,True,0.22,0.22,SpacecraftDesignConfig.payload.spaceTime.Mass,Components.SpaceTimePayloadUnit.clockBody.m,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.spaceTime.RCM_X,Components.SpaceTimePayloadUnit.clockBody.r_CM[1],False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.spaceTime.RCM_Y,Components.SpaceTimePayloadUnit.clockBody.r_CM[2],False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.spaceTime.RCM_Z,Components.SpaceTimePayloadUnit.clockBody.r_CM[3],False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Mechanical,Inertia_XX,0.0005,kg·m²,True,0.0005,0.0005,SpacecraftDesignConfig.payload.spaceTime.Inertia_XX,Components.SpaceTimePayloadUnit.clockBody.I_11,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Mechanical,Inertia_YY,0.0006,kg·m²,True,0.0006,0.0006,SpacecraftDesignConfig.payload.spaceTime.Inertia_YY,Components.SpaceTimePayloadUnit.clockBody.I_22,False
Component,Payload,spaceTime,Components.SpaceTimePayloadUnit,Mechanical,Inertia_ZZ,0.0005,kg·m²,True,0.0005,0.0005,SpacecraftDesignConfig.payload.spaceTime.Inertia_ZZ,Components.SpaceTimePayloadUnit.clockBody.I_33,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Configuration,MissionEnabled,False,Boolean,True,False,False,SpacecraftDesignConfig.payload.fotonAmur.MissionEnabled,Components.FotonAmurPayloadUnit.fotonAmurMissionEnabled,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Electrical,ElectronicsResistance,12,Ω,True,12.0,12.0,SpacecraftDesignConfig.payload.fotonAmur.ElectronicsResistance,Components.FotonAmurPayloadUnit.sensorElectronics.R,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Electrical,EMIResistance,0.05,Ω,True,0.05,0.05,SpacecraftDesignConfig.payload.fotonAmur.EMIResistance,Components.FotonAmurPayloadUnit.emiChoke.R,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Thermal,HeatCapacity,420,J/K,True,420.0,420.0,SpacecraftDesignConfig.payload.fotonAmur.HeatCapacity,Components.FotonAmurPayloadUnit.sensorHead.C,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Thermal,MountConductance,0.24,W/K,True,0.24,0.24,SpacecraftDesignConfig.payload.fotonAmur.MountConductance,Components.FotonAmurPayloadUnit.deckPath.G,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Mechanical,Mass,1.1,kg,True,1.1,1.1,SpacecraftDesignConfig.payload.fotonAmur.Mass,Components.FotonAmurPayloadUnit.payloadBody.m,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.fotonAmur.RCM_X,Components.FotonAmurPayloadUnit.payloadBody.r_CM[1],False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.payload.fotonAmur.RCM_Y,Components.FotonAmurPayloadUnit.payloadBody.r_CM[2],False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Mechanical,RCM_Z,-0.12,m,True,-0.12,-0.12,SpacecraftDesignConfig.payload.fotonAmur.RCM_Z,Components.FotonAmurPayloadUnit.payloadBody.r_CM[3],False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Mechanical,Inertia_XX,0.014,kg·m²,True,0.014,0.014,SpacecraftDesignConfig.payload.fotonAmur.Inertia_XX,Components.FotonAmurPayloadUnit.payloadBody.I_11,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Mechanical,Inertia_YY,0.013,kg·m²,True,0.013,0.013,SpacecraftDesignConfig.payload.fotonAmur.Inertia_YY,Components.FotonAmurPayloadUnit.payloadBody.I_22,False
Component,Payload,fotonAmur,Components.FotonAmurPayloadUnit,Mechanical,Inertia_ZZ,0.009,kg·m²,True,0.009,0.009,SpacecraftDesignConfig.payload.fotonAmur.Inertia_ZZ,Components.FotonAmurPayloadUnit.payloadBody.I_33,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Electrical,ProcessorLoadResistance,34.6,Ω,True,34.6,34.6,SpacecraftDesignConfig.dataHandling.obc.ProcessorLoadResistance,Components.OnboardComputerUnit.cpuLoad.R,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Thermal,CPUHeatCapacity,185,J/K,True,185.0,185.0,SpacecraftDesignConfig.dataHandling.obc.CPUHeatCapacity,Components.OnboardComputerUnit.cpuNode.C,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Thermal,BoardHeatCapacity,260,J/K,True,260.0,260.0,SpacecraftDesignConfig.dataHandling.obc.BoardHeatCapacity,Components.OnboardComputerUnit.boardNode.C,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Thermal,CPUBoardConductance,0.8,W/K,True,0.8,0.8,SpacecraftDesignConfig.dataHandling.obc.CPUBoardConductance,Components.OnboardComputerUnit.cpuBoard.G,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Thermal,BoardMountConductance,0.45,W/K,True,0.45,0.45,SpacecraftDesignConfig.dataHandling.obc.BoardMountConductance,Components.OnboardComputerUnit.boardMount.G,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Mechanical,Mass,0.46,kg,True,0.46,0.46,SpacecraftDesignConfig.dataHandling.obc.Mass,Components.OnboardComputerUnit.obcBody.m,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Mechanical,RCM_X,0,m,True,0.0,0.0,SpacecraftDesignConfig.dataHandling.obc.RCM_X,Components.OnboardComputerUnit.obcBody.r_CM[1],False
Component,DataHandling,obc,Components.OnboardComputerUnit,Mechanical,RCM_Y,0,m,True,0.0,0.0,SpacecraftDesignConfig.dataHandling.obc.RCM_Y,Components.OnboardComputerUnit.obcBody.r_CM[2],False
Component,DataHandling,obc,Components.OnboardComputerUnit,Mechanical,RCM_Z,0,m,True,0.0,0.0,SpacecraftDesignConfig.dataHandling.obc.RCM_Z,Components.OnboardComputerUnit.obcBody.r_CM[3],False
Component,DataHandling,obc,Components.OnboardComputerUnit,Mechanical,Inertia_XX,0.0012,kg·m²,True,0.0012,0.0012,SpacecraftDesignConfig.dataHandling.obc.Inertia_XX,Components.OnboardComputerUnit.obcBody.I_11,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Mechanical,Inertia_YY,0.0015,kg·m²,True,0.0015,0.0015,SpacecraftDesignConfig.dataHandling.obc.Inertia_YY,Components.OnboardComputerUnit.obcBody.I_22,False
Component,DataHandling,obc,Components.OnboardComputerUnit,Mechanical,Inertia_ZZ,0.0011,kg·m²,True,0.0011,0.0011,SpacecraftDesignConfig.dataHandling.obc.Inertia_ZZ,Components.OnboardComputerUnit.obcBody.I_33,False
Component,DataHandling,recorder,Components.DataRecorderUnit,Functional,CapacityBytes,128000000000,byte,True,128000000000.0,128000000000.0,SpacecraftDesignConfig.dataHandling.recorder.CapacityBytes,Components.DataRecorderUnit.capacity,False
